timestamp	run_id	pipeline	protein	config	final_config	result_dir	cores	status	git_commit	reason
2026-07-15T12:36:12+05:30	ESCRTI_run2	hmmsearch_pipeline	ESCRTI	processes/hmmsearch_pipeline.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTI/ESCRTI_run2/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTI/ESCRTI_run2	24	FAILED	
2026-07-15T12:36:56+05:30	ESCRTI_run2	hmmsearch_pipeline	ESCRTI	processes/hmmsearch_pipeline.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTI/ESCRTI_run2/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTI/ESCRTI_run2	24	FAILED	
2026-07-15T12:47:43+05:30	ESCRTI_run2	hmmsearch_pipeline	ESCRTI	processes/hmmsearch_pipeline.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTI/ESCRTI_run2/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTI/ESCRTI_run2	24	FAILED	
2026-07-15T13:10:09+05:30	ESCRTII_run1	hmmsearch_pipeline	ESCRTII	processes/hmmsearch_pipeline.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTII/ESCRTII_run1/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTII/ESCRTII_run1	24	FAILED	
2026-07-15T13:11:38+05:30	ESCRTII_run1	hmmsearch_pipeline	ESCRTII	processes/hmmsearch_pipeline.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTII/ESCRTII_run1/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTII/ESCRTII_run1	24	SUCCESS	
2026-07-15T13:35:11+05:30	ESCRTII_run2	hmmsearch_pipeline	ESCRTII	processes/hmmsearch_pipeline.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTII/ESCRTII_run2/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTII/ESCRTII_run2	24	SUCCESS	to extract proteins using hmm for ESCRTII proteins in asgard
2026-07-15T13:43:49+05:30	ESCRTIII_run1	hmmsearch_pipeline	ESCRTIII	processes/hmmsearch_pipeline.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTIII/ESCRTIII_run1/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/ESCRTIII/ESCRTIII_run1	24	SUCCESS	to extract proteins using hmm for ESCRTIII proteins in asgard
2026-07-15T15:37:38+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	4	FAILED	test run
2026-07-15T15:39:53+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	4	FAILED	test run
2026-07-15T15:48:27+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	4	FAILED	test run
2026-07-15T15:52:35+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	4	FAILED	test run
2026-07-15T16:00:41+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	4	FAILED	test run
2026-07-15T16:06:10+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	4	FAILED	test run
2026-07-15T16:19:20+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	4	FAILED	test run
2026-07-15T16:24:54+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	4	FAILED	test run
2026-07-15T16:27:32+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	4	FAILED	test run
2026-07-15T16:30:04+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	4	FAILED	test run
2026-07-15T16:33:41+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	4	FAILED	test run 2
2026-07-15T16:38:09+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 2
2026-07-15T16:49:45+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 2
2026-07-15T17:38:22+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 2
2026-07-15T17:54:56+05:30	hela_gel	extraction_pipeline	gelsolin	processes/extraction_helarchaeal_gelsolin.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/gelsolin/hela_gel/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/gelsolin/hela_gel	24	FAILED	To obtain the phylogeny of helarchaeal gelsolin and select sequences to order
2026-07-15T18:16:42+05:30	hela_gel	extraction_pipeline	gelsolin	processes/extraction_helarchaeal_gelsolin.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/gelsolin/hela_gel/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets/gelsolin/hela_gel	24	SUCCESS	To obtain the phylogeny of helarchaeal gelsolin and select sequences to order
2026-07-15T19:11:37+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 2
2026-07-16T10:15:20+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 4
2026-07-16T10:19:41+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 4
2026-07-16T10:23:48+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 4
2026-07-16T10:29:16+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 4
2026-07-16T10:46:13+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 4
2026-07-16T13:07:59+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 4
2026-07-16T13:10:57+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 4
2026-07-16T13:14:59+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 4
2026-07-16T13:15:22+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 4
2026-07-16T13:33:23+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 4
2026-07-16T14:58:32+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 4
2026-07-16T15:02:52+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 4
2026-07-16T15:05:59+05:30	example_run	updation		processes/updation_test.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run/metadata/config_used.yaml	/home/anirudh/asgard_pipeline/database/protein_sets//example_run	16	FAILED	test run 4
